"Year","ratio","sst","sst1","sst2","F_CODE"
2000,1.3,0.782139242626727,0.37242413200438,1.27589158713818,"27.4.b"
2001,1.33333333333333,0.792196431507667,0.503997212151686,1.17061102266113,"27.4.b"
2002,1.25,1.33098611359795,1.12880346526702,1.33577534804742,"27.4.b"
2003,1.15625,1.18793678190559,1.15166956074536,0.647992107396325,"27.4.b"
2004,1.43333333333333,1.01449637673795,0.843224113434553,0.788467934044699,"27.4.b"
2005,1.24242424242424,0.950262064424654,0.638599827388922,1.31380107502143,"27.4.b"
2006,1.43333333333333,1.53745786535243,1.15490021842221,1.5336110573262,"27.4.b"
2007,1.24242424242424,1.17898701115822,0.808275517572959,1.39307532583674,"27.4.b"
2008,1.375,1.20391421268384,1.00977679056426,1.79570295910041,"27.4.b"
2009,1.61538461538462,1.07071003938715,0.929341408424079,1.04904808228215,"27.4.b"
2010,1.16129032258065,0.310251056061437,0.412408819546302,0.362245035668214,"27.4.b"
2011,1.51851851851852,0.693676973848293,0.754153651930392,0.542870913942655,"27.4.b"
2012,1.41935483870968,0.757788990313808,0.536746282689273,0.979033052921295,"27.4.b"
2013,1.45161290322581,0.463979674192766,0.580837390571833,1.38440774877866,"27.4.b"
2014,1.06451612903226,1.7868762811025,1.41882686031361,1.90734914938609,"27.4.b"
2015,1.3448275862069,0.921826038509607,0.747167308876912,1.84940561155478,"27.4.b"
2016,1.24137931034483,1.43611126144727,1.11448554719488,2.11014488339424,"27.4.b"
2017,1.42857142857143,1.25561154012879,1.25743416175246,1.18828585247199,"27.4.b"
2018,1.23333333333333,1.18161730313053,0.820270918806394,2.11586425515513,"27.4.b"
2019,1.2,1.19943536693851,0.90669365854313,1.72792522112528,"27.4.b"
2020,1.5,NA,NA,NA,"27.4.b"
1978,1.75,0.0120172910392284,-0.2942325353312,-0.277305208394925,"27.4.c"
1979,1,-0.300762626032035,-0.988749587597946,-0.720702729653567,"27.4.c"
1980,1.625,-0.00524789979681373,-0.168975348894795,0.0201734192979833,"27.4.c"
1981,1.1,-0.177008632570505,-0.320596696265663,-0.214439185739805,"27.4.c"
1982,1.55555555555556,0.288403437783321,0.0808957838453352,-0.0424689179907242,"27.4.c"
1983,0.823529411764706,0.19842791898797,0.0907146057579666,-0.156937503038595,"27.4.c"
1984,0.904761904761905,0.00539346629132827,-0.000369793114562829,0.00852973125874996,"27.4.c"
1985,1.06666666666667,-0.355507857476672,-0.289139880643537,-0.141620913986117,"27.4.c"
1986,0.882352941176471,-0.595115706014136,-0.591882016975433,-0.359163580959042,"27.4.c"
1987,1,-0.325612640318771,-0.507075962920984,-0.191339620078603,"27.4.c"
1988,1.15384615384615,0.450921762734652,0.482804999997218,0.383029243070632,"27.4.c"
1989,1.33333333333333,1.27074973285198,0.928222098698219,0.443279354088008,"27.4.c"
1990,1.76923076923077,1.19066342959801,1.01220208623757,0.703478305848936,"27.4.c"
1991,1.58823529411765,0.260329561928908,0.40843237672622,0.373030669769893,"27.4.c"
1992,1.3125,0.666884408642848,0.692625335572908,0.40955142651995,"27.4.c"
1993,1.72727272727273,0.207115939507882,-0.116573020505408,-0.219240352759759,"27.4.c"
1994,1.57142857142857,0.794129027674595,0.363114957076808,0.115380687763294,"27.4.c"
1995,1.38888888888889,1.33043770492077,0.757892796148856,0.184389228994648,"27.4.c"
1996,1.53333333333333,-0.185061360088487,-0.353067761752754,-0.0629194134225448,"27.4.c"
1997,1.26315789473684,0.812094607700904,0.834374927294751,0.41681142039597,"27.4.c"
1998,1.625,0.99664873133103,0.563361695657174,0.574870891620715,"27.4.c"
1999,1.17647058823529,1.31014574070772,1.01684475690126,0.562526858846347,"27.4.c"
2000,1.625,0.877555125703414,0.782139242626727,0.37242413200438,"27.4.c"
2001,1.66666666666667,0.940730755527814,0.792196431507667,0.503997212151686,"27.4.c"
2002,1.5,1.46740705768267,1.33098611359795,1.12880346526702,"27.4.c"
2003,1.66666666666667,1.44153061509132,1.18793678190559,1.15166956074536,"27.4.c"
2004,1.94117647058824,1.20466060936451,1.01449637673795,0.843224113434553,"27.4.c"
2005,2.1875,1.05504743009806,0.950262064424654,0.638599827388922,"27.4.c"
2006,1.77777777777778,1.38651081422965,1.53745786535243,1.15490021842221,"27.4.c"
2007,1.76470588235294,1.78754289944967,1.17898701115822,0.808275517572959,"27.4.c"
2008,1.57894736842105,1.28922623644272,1.20391421268384,1.00977679056426,"27.4.c"
2009,1.92857142857143,1.19783300813287,1.07071003938715,0.929341408424079,"27.4.c"
2010,2.06666666666667,0.254714817429582,0.310251056061437,0.412408819546302,"27.4.c"
2011,1.52631578947368,1.0458144346873,0.693676973848293,0.754153651930392,"27.4.c"
2012,1.76470588235294,0.716003535781056,0.757788990313808,0.536746282689273,"27.4.c"
2013,1.6,0.182478660096725,0.463979674192766,0.580837390571833,"27.4.c"
2014,1.66666666666667,2.17727748552958,1.7868762811025,1.41882686031361,"27.4.c"
2015,1.55,1.18494286636511,0.921826038509607,0.747167308876912,"27.4.c"
2016,1.63157894736842,1.7921555240949,1.43611126144727,1.11448554719488,"27.4.c"
2017,1.77777777777778,1.65266142288844,1.25561154012879,1.25743416175246,"27.4.c"
2018,1.66666666666667,1.46633521281183,1.18161730313053,0.820270918806394,"27.4.c"
2019,2.125,1.74871562918027,1.19943536693851,0.90669365854313,"27.4.c"
2020,2.16666666666667,NA,NA,NA,"27.4.c"
1985,1.11538461538462,-0.109239752870053,-0.355507857476672,-0.289139880643537,"27.6.a"
1986,1.33333333333333,-0.311889502530297,-0.595115706014136,-0.591882016975433,"27.6.a"
1987,1.20833333333333,-0.00848516387244066,-0.325612640318771,-0.507075962920984,"27.6.a"
1988,1.03703703703704,0.140935538647076,0.450921762734652,0.482804999997218,"27.6.a"
1989,1.15384615384615,0.375733497397353,1.27074973285198,0.928222098698219,"27.6.a"
1990,1.16,0.497752244273822,1.19066342959801,1.01220208623757,"27.6.a"
1991,1.20833333333333,0.161837875532607,0.260329561928908,0.40843237672622,"27.6.a"
1992,1.19230769230769,0.166365766587357,0.666884408642848,0.692625335572908,"27.6.a"
1993,1.375,-0.151766867687305,0.207115939507882,-0.116573020505408,"27.6.a"
1994,1.45833333333333,-0.143373418599367,0.794129027674595,0.363114957076808,"27.6.a"
1995,1.5,0.410204002012809,1.33043770492077,0.757892796148856,"27.6.a"
1996,1.30769230769231,0.174842905874054,-0.185061360088487,-0.353067761752754,"27.6.a"
1997,1.52173913043478,0.768442651877801,0.812094607700904,0.834374927294751,"27.6.a"
1998,1.29166666666667,0.619570914655924,0.99664873133103,0.563361695657174,"27.6.a"
1999,1.8,0.512201141566038,1.31014574070772,1.01684475690126,"27.6.a"
2000,1.47826086956522,0.455761099234223,0.877555125703414,0.782139242626727,"27.6.a"
2001,1.19230769230769,0.557540210584799,0.940730755527814,0.792196431507667,"27.6.a"
2002,1.14814814814815,0.804835880796115,1.46740705768267,1.33098611359795,"27.6.a"
2003,1.5,0.946991930405299,1.44153061509132,1.18793678190559,"27.6.a"
2004,1.71428571428571,0.811638717850049,1.20466060936451,1.01449637673795,"27.6.a"
2005,1.63157894736842,0.68897390862306,1.05504743009806,0.950262064424654,"27.6.a"
2006,1.94444444444444,0.838235213731726,1.38651081422965,1.53745786535243,"27.6.a"
2007,1.625,0.871544599533081,1.78754289944967,1.17898701115822,"27.6.a"
2008,2,0.891656364003817,1.28922623644272,1.20391421268384,"27.6.a"
2009,1.75,0.937292824188868,1.19783300813287,1.07071003938715,"27.6.a"
2010,1.5,0.660424110790094,0.254714817429582,0.310251056061437,"27.6.a"
1999,0.866666666666667,0.249999941016237,0.512201141566038,1.31014574070772,"27.6.b"
2001,1,0.740543523803353,0.557540210584799,0.940730755527814,"27.6.b"
2002,1,0.678478211785356,0.804835880796115,1.46740705768267,"27.6.b"
2003,0.857142857142857,0.982060424983501,0.946991930405299,1.44153061509132,"27.6.b"
2005,0.9375,0.732457521061103,0.68897390862306,1.05504743009806,"27.6.b"
2006,0.9375,0.782734407732884,0.838235213731726,1.38651081422965,"27.6.b"
2007,0.9375,0.919830816487471,0.871544599533081,1.78754289944967,"27.6.b"
2008,1.07142857142857,0.844382150719563,0.891656364003817,1.28922623644272,"27.6.b"
2009,0.8125,0.832770061989625,0.937292824188868,1.19783300813287,"27.6.b"
2011,1.17647058823529,0.409667070334156,0.668673542949061,1.0458144346873,"27.6.b"
2012,1.4,0.542132311190168,0.548727513601383,0.716003535781056,"27.6.b"
2013,1.33333333333333,0.440430894998523,0.582603719085455,0.182478660096725,"27.6.b"
2014,1.375,0.776387182840457,0.901512478788694,2.17727748552958,"27.6.b"
2015,1.4,-0.189662312933554,0.395152086702486,1.18494286636511,"27.6.b"
2016,1.1875,0.190704734840741,0.778805024921894,1.7921555240949,"27.6.b"
2018,0.882352941176471,-0.059097980769972,0.195737689112624,1.46633521281183,"27.6.b"
2019,1.1875,0.5031314259395,0.813161591688792,1.74871562918027,"27.6.b"
2020,1.14285714285714,NA,NA,NA,"27.6.b"
